Tags,java,android,swing,eclipse,spring,hibernate,arrays,multithreading,xml,jsp,string,servlets,maven,java-ee,mysql,spring-mvc,json,regex,tomcat,jpa,jdbc,javascript,arraylist,web-services,sql,generics,netbeans,sockets,user-interface,jar,html,jsf,database,file,google-app-engine,gwt,junit,exception,algorithm,rest,class,performance,applet,image,jtable,c#,jframe,collections,c++,methods,oop,linux,nullpointerexception,jaxb,parsing,oracle,concurrency,php,jpanel,jboss,object,ant,date,selenium,javafx,jvm,list,struts2,hashmap,sorting,awt,http,inheritance,reflection,hadoop,windows,loops,unit-testing,sqlite,design-patterns,serialization,security,intellij-idea,file-io,logging,swt,apache,annotations,jersey,jquery,scala,libgdx,osx,encryption,spring-security,log4j,python,jni,soap,interface,io,for-loop,recursion,jackson,web-applications,ssl,jsf-2,jbutton,android-layout,playframework,graphics,ajax,glassfish,eclipse-plugin,enums,selenium-webdriver,networking,c,if-statement,apache-poi,listview,pdf,mongodb,android-activity,math,android-fragments,api,data-structures,excel,android-intent,orm,constructor,validation,ejb,debugging,classpath,audio,static,map,layout,testing,garbage-collection,design,java.util.scanner,groovy,exception-handling,primefaces,random,variables,java-8,jsoup,memory,url,linked-list,gson,session,postgresql,jasper-reports,actionlistener,jetty,lucene,timer,jms,android-asynctask,jstl,classloader,jax-rs,maven-2,javafx-2,.net,jax-ws,jlabel,casting,email,struts,datetime,jtextfield,gradle,itext,java-me,multidimensional-array,opengl,while-loop,caching,inputstream,dependency-injection,javamail,csv,cxf,xml-parsing,properties,mockito,google-maps,rmi,osgi,wsdl,search,encoding,button,split
jackson,0.9965423,0.99881315,1,0.9998127,0.99147886,0.9977569,0.9986173,0.99985725,0.996884,0.9997402,0.99977636,0.9995244,0.9987692,0.9992118,0.99986786,0.9878436,0.84465414,0.99986035,0.999297,0.9985732,1,0.99803674,0.9996022,0.9980344,1,0.9965704,0.9999091,0.9998108,1,0.9997013,0.9998974,1,1,0.99957424,0.9987,0.99978167,0.9998896,0.9991093,1,0.98183084,0.9995448,0.999418,0.9998833,0.9998781,0.99987525,0.9997499,1,0.99949396,1,1,1,0.9997286,0.9994559,0.9921682,0.9944652,0.999862,1,0.9995836,1,0.99915457,0.99886477,0.99985814,0.9982923,0.9998571,1,0.99985594,0.99868804,1,0.99839395,0.99970436,1,0.9997005,0.9987993,0.99819195,0.9992469,1,0.99984825,0.9998475,0.99984604,0.999845,0.9521625,0.99952936,1,1,0.9998373,1,1,0.9921979,0.9712515,0.9986595,0.99678075,0.99983,1,1,1,1,0.9998266,1,1,0.9996511,1,1,0.99910665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
web-applications,0.99657685,0.99974453,0.9996892,0.9972352,0.9942659,0.9979421,0.9999078,0.9985209,0.99881357,0.98900753,0.999888,0.9828682,0.9954852,0.9830826,0.9980769,0.992999,0.99905235,0.99993,0.9759983,0.9992142,0.9986232,0.99311924,0.9999203,0.9928212,0.9992163,1,0.9964325,0.99924093,0.9990468,0.99739844,0.994414,0.99244964,0.9970736,0.9986108,0.99487346,0.99560195,0.99900275,0.9992183,0.99988735,0.9969118,0.99931484,0.9976603,0.9956486,0.9993881,1,0.99912095,1,0.9996191,0.9994792,1,0.99892807,0.99685836,0.99959046,0.99986315,0.9997236,0.99847436,0.9980477,0.9952421,1,0.9930259,0.9997153,0.99857366,0.99928635,0.99985653,0.9997112,0.99884176,0.9998538,0.9924801,1,1,0.99985015,0.99622756,1,0.99969786,1,0.99893373,1,0.9987732,0.9995359,0.9975035,0.99984294,0.9917421,0.9985764,0.9991895,0.99737793,0.99983615,0.9965381,0.9995033,0.99713373,0.99831593,0.9989808,0.9998292,0.9994831,0.99948114,0.9970486,0.99652475,0.99755543,0.99947625,0.99929935,1,0.99964935,0.9998213,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ssl,0.9966028,0.9975857,0.99996114,0.99933,0.9986478,0.9999626,1,0.9998569,0.9998517,0.9995832,1,0.99808943,0.99901265,0.9986153,0.99927044,0.99953115,0.9994579,1,0.985845,0.99992853,0.9990811,0.99944896,1,0.9866101,0.99973845,1,0.99881136,0.984271,1,0.9996999,1,0.9997913,0.99958205,1,0.99771065,0.99879164,0.99966705,0.99843174,1,0.99586827,1,0.9995318,0.99492687,0.99987733,1,0.9978568,1,1,0.99895495,1,1,0.99835867,1,0.9995881,0.9998614,0.99902683,0.9998604,0.9976197,1,0.9935797,1,0.9997142,0.9998569,0.99956816,0.9997104,0.9985474,1,0.9994125,1,1,1,0.9942363,1,0.9998485,0.9996967,0.99801165,1,1,1,1,1,0.9732273,0.99952435,1,0.9996719,0.99983555,0.989,1,0.99797124,1,0.99948883,1,0.9991351,0.9862821,0.9989565,0.9998262,0.9982487,1,0.992388,0.99982405,0.9996481,1,1,1,0.99818677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jsf-2,0.99662995,0.99998176,0.99998057,0.9989,0.9969297,0.9979763,0.9999538,0.999809,0.99955446,0.998381,0.9998316,0.9979072,0.99795866,0.98575443,0.99906987,0.99939626,0.9997286,0.9997895,0.9962441,0.99755955,0.99930984,0.99205595,0.99976003,0.99917716,0.9993883,0.9996378,0.9981665,0.9999048,0.9999044,0.99969923,0.9969945,0.841589,0.9996859,0.9998928,0.9969379,0.99989,0.9996662,0.99865276,1,0.9994267,0.9997706,0.99917823,0.9991755,0.99987704,1,1,0.9998733,1,1,0.9997372,1,0.999863,0.9993132,1,1,0.9997213,1,1,1,0.9964321,1,0.9997133,0.9995693,1,0.99985474,1,0.9998529,1,0.9997053,0.9994023,1,0.9995459,1,0.99984795,1,1,1,0.99969155,1,0.9998433,0.9987336,0.9984117,0.9993635,1,0.9996707,1,0.99983454,0.996991,1,0.9950647,0.99982905,1,1,1,0.99649984,0.9993017,1,1,1,1,1,1,0.99963826,0.99981916,0.99488586,0.99981755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jbutton,0.9966583,1,0.9525245,0.9994097,1,1,0.99628824,0.99933046,1,1,0.99938154,1,1,1,0.999867,1,1,1,1,1,0.9991548,0.999921,0.9993586,1,0.99982494,1,0.99530125,0.99971366,0.98115605,0.999799,0.9991707,1,0.9996851,0.99956995,1,1,1,0.9993251,1,1,0.9990793,1,0.99787134,0.99204576,0.98669565,1,0.9625527,1,1,0.9988127,0.9994595,0.9997251,0.9948789,1,0.9998606,1,0.99887496,1,0.96663266,1,0.9989934,1,1,1,1,1,0.999557,1,0.9997043,0.9998501,0.9905286,1,0.9992392,0.9996948,1,0.99953866,0.9983038,0.99984527,1,0.9998427,0.99968255,1,0.99968064,0.9993447,1,1,1,1,1,0.99982995,1,1,0.99930274,1,1,1,1,1,1,0.9994678,0.9998227,0.9980076,0.9998184,1,0.9998175,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
android-layout,0.99666077,0.9750416,0.99998057,0.9951224,1,1,0.99990755,0.9997131,0.9833795,1,0.99966276,1,1,1,0.9999335,1,0.9983668,1,1,1,1,0.999763,0.99975955,0.99975276,0.99991244,1,0.99990827,0.99971366,0.9971162,0.9998995,0.99979275,1,0.9997901,1,1,1,1,0.99977505,1,0.9998851,0.99988496,0.997996,1,0.9986415,1,1,1,1,1,0.99986815,1,1,0.9968219,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9998501,0.9998486,1,1,1,1,1,0.9995378,1,0.99733627,0.99984264,1,1,0.9993609,1,1,1,1,0.99983263,1,1,1,0.99878895,1,1,1,1,1,1,1,0.9998226,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
playframework,0.9967163,0.99995434,1,0.9986557,0.99947476,0.99529064,0.9999073,0.9995208,0.9997517,0.9996859,0.99988735,0.99976027,0.9989449,0.99927074,0.99652034,0.9997979,0.9944494,1,0.99921894,0.98487836,0.9986112,0.9954621,0.9995977,0.9973468,0.99611855,0.9992707,0.9994471,0.99952054,0.99990374,0.999495,0.99592435,0.9998947,0.9957641,0.9994596,0.9981288,0.99966735,0.9966258,0.99886864,1,0.99617344,0.99988437,0.9991714,0.9997626,0.9990068,1,0.9998727,1,0.9992269,0.9998679,1,1,0.9987538,0.99875104,1,0.99957883,0.99887323,0.99943405,0.9991503,1,0.99985635,0.99985534,0.9998552,0.9988389,0.99897826,1,0.9988225,0.99940515,1,1,0.9998491,1,0.9963162,0.9993871,0.99830693,1,0.9990702,1,0.99545956,1,0.9995245,0.99968016,0.997911,0.9951519,0.99917436,0.99783045,1,0.99899465,0.99712497,0.9998286,0.9962154,0.94564027,1,0.99824065,0.9998237,0.9998234,0.99876213,0.9996445,0.99982196,0.9996427,1,0.9994633,1,1,0.99798167,0.99537724,0.99926037,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
graphics,0.9967176,0.9983721,0.98096067,0.9994627,1,1,0.9985153,0.9985128,0.999851,0.99989533,0.9988155,0.99988014,1,0.9998012,0.9999333,1,0.9999319,1,1,1,1,0.99968284,0.99919504,1,1,1,0.9982469,1,0.9909656,0.9996971,0.9998959,1,1,0.9995677,0.9998901,0.99988914,0.9998879,0.99966085,0.9972543,1,0.99907416,0.99739087,0.9915021,0.9807838,0.9994917,0.99898064,0.9849429,1,0.99907446,0.9984062,0.99904764,0.9987536,0.9965225,1,1,1,0.99985856,1,0.9748217,1,0.99782544,1,1,1,0.99808854,0.99985296,0.99985135,1,0.9998511,0.99969804,0.96218956,1,0.9996936,0.9998463,1,0.9989149,0.9989132,1,1,0.9993658,1,1,1,0.9993395,1,0.9971539,0.9998326,1,1,1,1,0.995802,0.9992969,1,1,1,0.99982226,0.99982196,1,0.9996422,0.9996422,0.99908745,0.9979813,1,0.9996317,1,1,0.9962589,0.99925375,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ajax,0.996741,0.9998356,0.99990267,0.9994893,0.99455225,0.9993241,0.9997681,0.99942434,0.99880576,0.9749221,0.99988717,0.9767342,0.9999379,0.995134,0.99866277,0.9870183,0.98271435,0.99992937,0.9975783,0.99971163,0.99976844,0.94063234,0.9998389,0.99709255,0.9992953,0.99990875,0.9998154,0.9994235,0.99942094,0.9997977,0.9879671,0.9710035,0.9992597,0.9992417,0.99823517,0.9944146,0.99977523,0.99954677,1,0.9932393,0.9997682,0.99976283,0.9992858,0.99937797,0.9998727,0.999106,1,1,0.99986756,1,1,0.99972254,1,0.9997211,0.9984496,0.99943537,0.99971634,0.9931419,1,0.9985574,1,1,0.99985456,0.99662507,0.99970555,0.99955744,0.9998509,0.97709924,1,1,1,0.9969226,1,0.99984586,0.99984574,0.9998447,1,0.99984366,1,0.99984103,0.99935806,0.99871135,1,1,0.99966574,0.9998325,0.99831766,0.9996615,0.99550873,0.8550896,1,1,1,0.99982303,0.99769133,0.99982274,0.9991076,1,0.9996415,1,1,1,1,0.9981587,0.9959191,0.9994433,0.98025066,1,1,0.99526066,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glassfish,0.99674225,0.9999087,0.99990267,0.9962247,0.9981998,0.9975547,1,0.99923223,0.99905473,0.9961081,1,0.9937213,0.9926834,0.9573938,0.9953036,0.99905473,0.99842787,1,0.9943547,0.9909091,0.9937879,0.99888736,1,0.98605746,0.9988542,0.99990875,0.9748368,0.9995196,0.99990356,0.9978713,0.99937373,0.98587024,0.9985182,0.9995668,0.9997797,0.9983307,0.998199,0.9976155,1,0.9907678,1,0.9988129,0.9992857,0.99975127,1,0.99948925,1,1,1,1,1,0.9970789,0.9997219,0.9983243,1,0.99717,0.99957436,0.99971604,1,0.9937663,1,0.9979631,0.99985456,1,0.99970555,0.99822724,1,0.9986547,0.9998507,1,0.99984705,0.9989249,0.9996926,0.9996916,1,0.99797666,1,0.9992175,0.99984205,1,0.9985542,0.99303305,0.9970869,0.9998344,0.99377835,1,0.99848586,0.99915314,0.98851776,0.999828,1,1,0.99752605,0.99893713,0.9994681,0.9978682,0.9994647,0.9992848,0.99495584,0.9998205,1,1,1,0.9987116,0.993865,0.9929012,0.9949457,1,1,0.99981123,1,0.9984823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eclipse-plugin,0.99674225,0.99940604,0.9995325,0.95054835,0.9996681,0.999324,0.9999536,0.9994723,0.99895513,0.9996856,0.9999436,0.99994,0.9964488,0.99800587,0.99959916,0.9997301,1,0.9997881,0.9988618,0.9996395,0.99976844,0.9996029,1,0.9994198,0.99991196,0.99990875,0.99944603,0.999904,0.9984543,0.9970579,0.99968696,1,0.9998943,0.9996751,0.9959089,0.9968795,0.9978606,0.9992064,1,0.9998842,0.9996522,0.99916935,0.999881,0.99925333,1,0.99948925,1,0.9998709,0.99880654,0.999734,0.9998637,0.99847203,0.9995828,0.9998606,0.9992958,1,0.99985814,0.99943197,1,0.99985594,1,0.99708754,1,0.999561,0.9988211,0.99970496,1,0.9998507,1,1,1,0.9998466,1,0.9989197,0.9989189,0.9995338,1,0.99874747,0.99984205,0.99984103,1,0.9996781,0.9993541,0.9998344,0.99916375,0.9606546,0.9991594,0.99898356,1,0.999828,0.999131,1,0.9987646,0.99964595,1,0.9992904,0.9998216,0.99946374,1,0.99964094,1,1,0.9998161,1,0.9990753,0.99981445,1,1,0.99981284,0.99981123,1,1,0.9996209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enums,0.9967435,0.9992597,0.9995325,0.9989242,0.9983385,0.9958547,0.99767596,0.99966425,0.99915427,0.99863595,0.9979653,0.99988,0.9995031,0.99893737,0.9985956,0.9989871,0.99849623,0.99985874,0.99992895,0.99660087,0.9995367,0.99968237,0.99870926,0.99925387,0.9992952,0.9849903,0.999446,0.999904,0.9999035,0.99989885,0.9998957,0.9980962,0.99809384,0.9998917,0.99933875,0.998442,0.9989876,0.9987523,0.99954236,0.99965245,0.9942884,0.9980991,1,0.9997512,0.9998726,0.9966705,1,0.9970215,0.998009,0.99773425,0.9943797,1,0.9993044,0.9963616,0.9994366,0.99971765,0.9994323,1,0.99971515,0.9995675,0.99869245,1,1,0.9994145,0.9998528,0.99970496,0.99805766,0.9991034,0.99775517,0.99878716,0.99984705,0.99969304,0.995679,0.9917612,0.9996913,1,0.99937725,0.99827665,0.99968404,0.9944045,0.99597293,1,0.999354,1,0.9996656,1,1,0.9935264,0.9998279,1,0.9973881,0.9993002,1,0.999823,0.9996454,1,0.999286,0.9987475,0.9994619,0.98966265,0.9998205,0.9985334,0.999264,0.99741936,0.9996303,1,0.9998137,1,1,0.9984877,1,1,1,0.99981046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selenium-webdriver,0.99674475,0.99985385,0.9999221,0.9970359,0.9998618,0.99996245,0.9996753,0.99966425,0.99950266,0.9998952,0.9998307,0.9995798,0.9966359,0.9997345,0.9997328,0.9999325,0.9997269,0.9996468,0.99992895,1,0.9999228,0.9892464,0.99943566,0.9997514,1,0.9995433,0.9998154,1,0.9999035,0.99898726,0.99200755,0.9997888,0.99989426,1,0.99988985,0.9993328,0.9929832,0.9985249,0.9998856,0.9998842,0.99965215,0.9997628,0.99976194,0.9997512,1,0.99910563,0.99987173,1,1,1,1,0.9994447,0.9995827,1,0.99971837,1,1,0.999716,1,0.9998559,1,0.9983998,0.99941784,0.7515982,1,0.9998525,0.99940306,1,1,0.99984854,0.999694,0.9995394,0.9993849,0.9996915,0.99969125,0.9992225,0.99937713,0.99859023,1,0.99920434,1,0.999678,0.99886876,0.9995029,0.99949825,1,0.99966383,0.9989832,1,0.9958535,0.9996525,1,0.99911755,0.999823,0.9998227,0.99929017,0.9992858,1,1,0.9998204,0.9998204,0.9998169,1,1,0.99963015,0.9998144,0.9998136,1,1,1,1,0.9981014,1,0.9998104,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
networking,0.99681383,0.9967549,0.99947345,0.99929994,0.9999446,1,0.999814,0.9947315,0.9994514,0.9997898,0.9998302,0.999277,0.9999377,0.9985995,0.9989934,1,0.99931437,0.9999291,0.9988571,1,0.9991466,0.99920183,0.9997571,0.9993337,0.99973446,1,0.9995359,0.9399058,0.9988346,0.99959284,0.9993699,0.9998938,0.99914855,0.99803513,0.99944556,0.9997763,0.9995474,0.9980578,0.99965453,0.99930006,0.9995331,0.9976065,0.99832016,0.99862033,1,0.996128,0.99987084,0.9998699,0.9947672,0.99973196,0.9998626,0.9935266,0.9992988,0.99985945,0.9995741,1,0.99813753,0.99784887,0.9997128,0.9986907,0.9995609,1,0.9997066,0.99955726,0.99925715,0.9989577,0.9996991,1,0.9998494,1,0.9998457,0.9907827,0.9996899,0.99984443,0.99953276,0.9930556,0.9992145,0.99921036,1,0.99983954,0.996262,0.99723125,0.9998371,0.99949825,0.9998312,1,0.99847096,1,0.99982625,1,0.9994735,0.99929315,0.9980371,0.99838823,1,0.9998208,0.9972895,0.9990965,0.99981886,0.99891067,0.9923246,1,0.99981415,0.99981415,0.99943936,0.99585766,1,1,0.9996215,0.99980915,0.99980915,0.9996168,0.9998084,0.9996167,0.9998084,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c,0.99683607,0.9975172,0.999883,0.99876016,0.99994457,0.9999624,0.9967787,0.99802303,0.99945086,1,0.99886584,0.9998794,0.99987525,0.9997332,0.9997986,1,0.9997941,0.9995739,0.99985707,1,0.9999224,0.9981597,0.99991894,0.99899864,0.99964535,0.9999081,0.99953514,0.98963934,0.99922204,0.9996941,0.99926347,1,0.9993603,0.99934465,1,0.99988794,1,0.9994284,0.98714805,0.9995325,0.99941504,0.9957948,0.99963975,0.99874306,1,0.984559,1,0.99973917,0.90039724,0.9989243,0.999035,0.9893753,1,0.9998591,0.9981471,0.9995719,0.9991391,0.99509805,1,0.9998543,0.999266,0.99955934,0.99970585,1,0.9998511,0.99550563,0.9993964,1,0.99954677,0.9990802,0.99984527,0.99968946,1,1,0.9993752,0.9941502,0.9985811,0.9996834,0.9992003,0.9996781,0.99837345,0.9985318,0.99950963,0.9988249,1,0.9998303,0.9998298,1,1,1,0.9987667,0.99946827,0.9985686,0.9973022,1,1,0.98606783,0.8966827,0.99981827,0.999636,0.9989071,0.99962866,0.99850637,1,0.99981254,0.99886984,1,1,1,1,0.9988497,1,1,0.9996154,0.99884504,1,0.9953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
if-statement,0.99690276,0.99782836,0.99867094,0.99886644,0.9999445,0.9999246,0.9927635,0.9999035,0.99954957,0.99841505,0.98920286,0.99975806,0.9999374,0.9996653,0.99932593,0.99993193,0.99993116,0.9993582,1,0.9999272,0.9997661,0.99919724,0.9960768,1,0.99928707,0.99953794,0.998878,0.9995135,0.9986305,1,0.99968266,0.9997859,0.9994639,0.9991208,1,1,0.9997719,0.9986185,0.9988379,1,0.9976412,0.9957673,0.9995164,0.9991145,0.9996114,0.9987006,0.9988252,0.99960595,0.99919075,0.99043846,0.99805367,1,0.99630576,1,0.99928266,0.9995686,1,0.9998554,0.99956465,1,0.9977771,0.999852,0.9986643,0.99985087,0.9996998,0.9998496,0.99878216,0.9990858,0.99847513,0.9992272,0.99921936,1,0.9995295,0.99984264,1,1,0.97476804,0.9998404,0.9993547,0.99853706,1,1,0.99983513,0.9993227,0.9996582,0.99982876,1,0.9998269,1,1,0.9996446,1,1,0.99981886,1,0.99963695,0.9996347,0.9998171,1,0.99963236,0.99963236,0.96386945,0.9975458,1,1,1,1,0.99730873,0.99961627,0.9996129,0.99903154,1,1,1,0.99863815,0.9998056,1,0.9992107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apache-poi,0.99690396,0.99960667,0.99957037,0.99921757,0.99961144,0.99973595,0.9996733,0.9999517,0.99909866,0.9992081,0.9995452,0.9980612,0.99899757,0.99852556,0.999056,0.99890995,0.99958664,0.99978614,0.99964124,0.9997089,0.99898547,0.99951845,0.99942976,1,0.99991095,1,0.99897146,1,0.9997068,0.9992819,0.99894136,0.99925023,0.9996784,0.9984602,0.999441,0.9992102,0.99954367,0.99850297,0.9998839,0.9997648,0.99988234,0.9989149,0.99975824,0.9970842,0.99948174,0.99974036,1,0.99973726,1,0.99986464,1,0.99858534,0.99844015,1,0.99856406,0.99942464,0.99985546,0.99985534,0.9998549,0.9997062,1,0.9997039,0.998218,0.99820733,1,0.9995487,0.9998479,0.99908566,0.9989329,0.9998455,0.99968785,0.9998434,1,1,0.999685,0.9998414,0.9987279,1,0.99951607,1,1,1,0.99983513,0.9983048,0.99965817,1,0.9653457,1,0.999824,0.999648,0.99982226,1,0.9994584,0.9994562,0.99981856,0.9994552,0.9996346,1,1,1,0.9987118,0.99943715,0.9998116,1,0.9998106,1,0.99961805,1,1,1,1,1,0.9998057,1,1,0.99590164,1,1,0.9996012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
listview,0.99693114,0.9778744,0.9998828,0.99713236,1,1,0.99794084,0.99912983,0.992532,1,0.9992598,1,1,1,0.99932486,1,0.9954275,0.9998572,1,1,1,1,0.9936797,0.9999161,0.9992856,1,1,1,0.9975464,1,0.9997879,1,0.9980627,0.99944925,1,0.999887,1,0.99896145,0.9998836,1,0.9995279,0.9997584,1,0.9969485,0.9998701,0.9998698,1,0.99973655,1,0.99959266,1,1,0.9945738,1,0.9991362,1,1,0.99898344,0.99985445,1,0.99940616,1,1,0.9998504,0.9931777,1,0.9958633,1,0.99708855,0.9989139,1,0.9992138,0.9996852,0.9998421,1,1,1,1,0.9842209,1,1,1,0.99983454,0.9998301,0.99982846,0.999484,0.99982756,1,1,1,1,1,1,0.9998181,1,1,1,1,0.99981564,0.9998154,1,0.99981165,1,1,1,1,1,1,0.9857366,1,1,0.9990236,1,1,0.9998048,1,1,1,0.99959946,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pdf,0.9969904,0.9984514,0.99880624,0.9994595,0.999221,0.99992436,0.9999532,0.99990314,0.9982397,0.99707943,0.9996005,0.9965265,0.9999371,0.9988557,0.9997969,0.99924725,0.9999308,0.9998567,0.9997837,0.99992687,0.9997648,0.99635655,1,0.99966294,0.99991035,1,0.9991531,0.99980414,0.9995079,0.99875945,0.9894487,0.99837977,0.9996759,0.99722564,0.9986468,0.99897623,0.99977005,0.99907184,0.99988294,0.9996442,1,0.9992707,0.9984131,0.9916409,0.99869144,0.996583,0.9993416,0.9997349,0.99904656,0.9997267,1,0.9979986,0.9994277,1,0.9959279,0.9997095,0.99985397,0.9983904,0.9991198,0.99970317,0.9998506,1,0.9998502,0.99924594,0.99969655,1,0.9996925,0.9990758,1,1,0.9988945,0.9995249,1,1,0.9992033,0.9985549,1,0.999677,0.9998369,1,1,0.99933445,0.99983317,0.9972523,1,0.9984375,0.99668586,0.9984208,0.9998218,0.9974995,0.99964005,1,0.9992685,0.9974246,1,1,0.9990742,1,0.99981403,0.9998138,0.9990682,1,1,1,0.99769187,0.9996145,0.99961287,0.99961114,0.9998055,0.99901825,0.9990181,0.9986196,0.999803,0.9996059,1,0.9996058,1,0.9991995,1,0.99655104,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mongodb,0.99700767,0.99978036,0.99990225,0.9994863,0.99051094,0.9990154,0.9985459,0.9993213,0.99949735,0.99931073,0.9997716,0.99939185,0.9981088,0.9985172,0.99850726,0.99635917,0.99140763,0.9987077,0.99848235,0.99823993,0.99952894,0.99773353,0.99934375,0.99940926,0.9988321,0.99906814,0.99981165,0.99990195,1,0.9995862,0.9998933,0.999892,0.9942354,1,0.9995486,0.9996584,0.9993087,0.99860483,0.99976546,0.99690294,0.99988115,0.9965816,0.99987787,0.9998722,0.99986905,1,1,0.99853724,0.9995908,1,0.9998596,0.999714,0.9992831,0.99971247,0.9994191,0.9997089,0.99956095,0.9998536,1,0.99940497,0.99910074,0.99955016,0.99577934,1,0.99984795,0.99984765,0.99892056,0.99984574,0.9996914,0.99764705,0.99984187,0.9996826,0.9996821,0.99952143,0.9966378,0.9998393,0.9995169,0.9990282,0.999673,0.9990115,0.9981691,0.9993329,0.9998328,1,0.9996532,1,0.9994769,0.99947286,0.99785215,0.99982136,0.99674267,1,0.9998168,1,0.9987087,0.9996313,0.9998145,1,0.999627,1,1,1,0.99980855,0.9948057,1,0.9992266,1,1,1,0.9936659,1,0.9996049,0.9998025,1,0.99960476,1,0.99960023,1,1,0.9997972,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
android-activity,0.99703115,0.9779628,0.99998045,0.99595547,0.99997216,1,0.9995779,0.99766695,0.99555486,0.99994695,0.9994853,1,1,1,0.99979645,1,0.9988196,1,0.99992776,1,1,0.9997573,0.99876684,0.999831,0.99964035,0.99981344,1,0.9998035,0.999111,1,1,1,0.9992409,0.9994443,1,0.99977183,0.99976915,0.9987184,1,1,0.9944904,0.99902344,1,0.999231,1,0.99973685,1,0.99986684,1,0.99890095,0.9992956,0.99985665,0.9937834,1,0.99970883,1,1,0.9998532,1,1,0.9986466,1,1,1,1,1,0.999227,1,0.99984527,1,1,0.99984086,0.99856365,0.9998401,1,0.99967754,0.99983853,0.9996753,0.996875,0.9998349,0.99916595,0.99983275,0.9996645,1,0.999478,1,1,0.99982375,1,0.99982077,1,0.9996354,0.9998161,1,1,1,1,0.99962693,0.9998129,0.99849904,0.9998126,0.99942607,1,1,1,1,1,1,0.9543687,1,0.9998025,1,1,1,1,1,0.99959874,0.99959725,0.99959284,1,0.99506885,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
